StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timerPassage_First Click,timerPassage_Last Click,timerPassage_Page Submit,timerPassage_Click Count,S1Q1,S1Q2,S1Q3,S1Q4,S1Q5,S1Q6,S1Q7,S1Q8,S1Q9,S1Q10,S1Understand_1,S1Minutes,S1Interest_1,S1Knowledge_1,S1Progress,S2Understand_1,S2Interest_1,S2Knowledge_1,S2Progress,S2Q1a,S2Q2a,S2Q3a,S2Q4a,S2Q5a,S2Q6a,S2Q7a,S2Q8a,S2Q9a,S2Q10a,S2Q1b,S2Q2b,S2Q3b,S2Q4b,S2Q5b,S2Q6b,S2Q7b,S2Q8b,S2Q9b,S2Q10b,SC0,SC1,SC2,Group
3/13/2019 10:00,3/13/2019 10:06,0,38.70.200.13,100,367,1,3/13/2019 10:07,R_bIcOB3wYzPzeKiJ,,,,,39.52679443,-119.8112946,anonymous,EN,0,0,75.417,0,,,,,,,,,,,,,,,,95,100,10,1,2,2,,,2,,2,,4,,,,4,2,,4,,2,,2,0,4,2,PostFeed
3/13/2019 10:01,3/13/2019 10:07,0,107.135.72.198,100,337,1,3/13/2019 10:07,R_3G7X1x8UbEHGJPh,,,,,30.36079407,-91.09169769,anonymous,EN,4.055,25.189,52.121,3,3,1,4,2,2,2,3,2,4,2,70,5,90,60,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Up2
3/13/2019 9:58,3/13/2019 10:07,0,166.216.159.85,100,537,1,3/13/2019 10:07,R_30rb3gPVkzQyAes,,,,,41.50169373,-81.69300079,anonymous,EN,12.372,163.716,163.756,22,,,,,,,,,,,,,,,,58,36,13,2,3,3,4,,,2,2,,,,,,,2,2,,,2,4,1,0,1,4,PreTest
3/13/2019 10:02,3/13/2019 10:07,0,45.22.123.121,100,307,1,3/13/2019 10:07,R_PLH6S2jqOCOg1VL,,,,,41.90319824,-87.63829803,anonymous,EN,64.01,75.925,78.965,3,3,2,4,2,1,2,2,4,4,3,65,5,55,14,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 10:00,3/13/2019 10:07,0,24.22.55.231,100,410,1,3/13/2019 10:07,R_SMLLh47gj7ZUhln,,,,,45.71620178,-122.6898956,anonymous,EN,0,0,168.67,0,,,,,,,,,,,,,,,,87,100,75,2,2,,,2,2,,2,,,1,,3,4,,,2,,2,3,,0,4,1,PostTest
3/13/2019 10:02,3/13/2019 10:07,0,64.64.32.4,100,293,1,3/13/2019 10:07,R_3kKYRZGHTUASjZz,,,,,40.58909607,-75.46450043,anonymous,EN,0,0,110.03,0,2,2,1,2,2,2,2,2,4,1,80,4,95,56,2,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Control
3/13/2019 10:06,3/13/2019 10:07,0,172.56.34.8,100,100,1,3/13/2019 10:07,R_1mlutO3Vc1rxnAz,,,,,40.83120728,-73.90670013,anonymous,EN,1.014,1.014,4.431,1,,,,,,,,,,,,,,,,51,100,32,1,,,2,2,2,4,,,4,,3,3,,,,,2,4,,3,0,2,1,PostTest
3/13/2019 10:07,3/13/2019 10:07,0,76.253.73.219,100,32,1,3/13/2019 10:07,R_2e4jsmyP2PT0yiW,,,,,30.34710693,-97.76490021,anonymous,EN,4.934,4.934,5.152,1,,,,,,,,,,,,,,,,63,66,79,2,2,,,,2,2,3,,,2,,1,3,3,,,,1,3,,0,1,0,PreTest
3/13/2019 10:00,3/13/2019 10:07,0,23.240.103.230,100,470,1,3/13/2019 10:08,R_2Porr1RU9RUZE64,,,,,34.07620239,-118.3029022,anonymous,EN,0,0,99.979,0,2,3,4,4,2,3,2,2,2,1,50,5,50,0,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,FT
3/13/2019 10:02,3/13/2019 10:07,0,99.152.248.104,100,331,1,3/13/2019 10:08,R_3NxGAK88LicCrZu,,,,,26.29750061,-80.18160248,anonymous,EN,106.582,106.582,109.223,1,2,2,1,2,2,4,2,2,4,2,75,5,61,61,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 9:59,3/13/2019 10:08,0,209.212.5.180,100,499,1,3/13/2019 10:08,R_3EcemwbX0EjuZOJ,,,,,40.06799316,-74.84539795,anonymous,EN,193.021,193.417,194.97,2,,,,,,,,,,,,,,,,53,80,58,2,2,,4,,4,1,,,1,,,3,,4,,,1,2,,2,0,1,1,PostTest
3/13/2019 10:01,3/13/2019 10:08,0,104.184.250.146,100,390,1,3/13/2019 10:08,R_2cAQ0VPBjZVCwe0,,,,,26.02760315,-80.25279999,anonymous,EN,3.714,42.968,44.942,13,,,,,,,,,,,,,,,,94,94,95,2,,,4,2,,,3,,4,1,2,3,,,1,4,,2,,,0,3,3,PostFeed
3/13/2019 10:04,3/13/2019 10:08,0,104.169.247.248,100,261,1,3/13/2019 10:08,R_2YL1g7giyKkYJ2N,,,,,45.1230011,-92.53659821,anonymous,EN,0,0,71.886,0,2,2,1,2,2,3,2,2,4,1,79,4,67,62,2,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,Up2
3/13/2019 10:02,3/13/2019 10:08,0,12.176.124.3,100,391,1,3/13/2019 10:08,R_2dnCWYPLMCtKxo5,,,,,34.14129639,-118.6598969,anonymous,EN,160.742,160.742,207.048,1,,,,,,,,,,,,,,,,99,100,89,2,2,2,,2,,,,2,,3,,,4,,2,2,2,,4,,0,4,2,PostTest
3/13/2019 10:05,3/13/2019 10:08,0,70.160.150.120,100,219,1,3/13/2019 10:08,R_3kpGpufWgxHjWx6,,,,,36.79690552,-76.17970276,anonymous,EN,0,0,85.135,0,2,2,4,2,2,4,2,2,4,2,79,3,58,21,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 9:58,3/13/2019 10:08,0,71.68.139.238,100,621,1,3/13/2019 10:08,R_BPQq9qEeLN4bYAN,,,,,33.9631958,-80.93409729,anonymous,EN,24.32,42.34,43.233,6,2,2,4,2,4,4,2,2,4,3,76,8,47,0,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 10:04,3/13/2019 10:09,0,73.55.204.192,100,292,1,3/13/2019 10:09,R_12A4SIIUPOsDQVS,,,,,29.77580261,-95.31210327,anonymous,EN,0,0,139.784,0,3,2,1,2,1,2,2,4,4,3,75,4,60,0,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Up2
3/13/2019 10:03,3/13/2019 10:09,0,24.29.241.207,100,361,1,3/13/2019 10:09,R_2aJs9p38h3TGG7n,,,,,40.53430176,-81.4763031,anonymous,EN,117.565,117.565,155.19,1,,,,,,,,,,,,,,,,40,32,3,1,2,,,,2,2,2,,4,,,3,4,2,,,,2,,2,0,3,2,PostFeed
3/13/2019 10:08,3/13/2019 10:09,0,107.174.82.26,100,72,1,3/13/2019 10:09,R_1ITn5LwMgHQTjho,,,,,34.04469299,-118.4487,anonymous,EN,0,0,3.673,0,2,2,2,2,2,1,3,2,3,1,81,3,75,33,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 10:02,3/13/2019 10:09,0,66.169.129.230,100,447,1,3/13/2019 10:09,R_9WQlsaRyiYznb33,,,,,32.62539673,-97.36579895,anonymous,EN,0,0,217.583,0,,,,,,,,,,,,,,,,85,85,9,2,,4,,,1,4,,,4,3,2,,4,2,,,2,2,,,0,2,4,PostTest
3/13/2019 10:03,3/13/2019 10:09,0,216.137.239.165,100,329,1,3/13/2019 10:09,R_2AMXJSZv7KLW7JF,,,,,61.58830261,-149.3959045,anonymous,EN,0,0,131.804,0,,,,,,,,,,,,,,,,25,5,0,1,,2,1,2,,,,2,,3,2,,,,2,2,2,,4,,0,4,3,PostTest
3/13/2019 9:58,3/13/2019 10:09,0,104.200.38.73,100,681,1,3/13/2019 10:09,R_A7eV13MyeXf0pNf,,,,,35.66990662,-97.46469879,anonymous,EN,22.447,38.1,90.736,3,3,2,4,1,1,2,3,4,4,4,79,10,81,64,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,FT
3/13/2019 10:08,3/13/2019 10:09,0,196.16.108.64,100,105,1,3/13/2019 10:10,R_2SIZbAAHXyRgng1,,,,,34.05439758,-118.2440033,anonymous,EN,0,0,4.653,0,,,,,,,,,,,,,,,,94,76,81,1,2,1,,3,,,1,,3,,,,2,,1,4,,2,,1,0,1,3,PostTest
3/13/2019 10:06,3/13/2019 10:10,0,73.91.232.38,100,239,1,3/13/2019 10:10,R_33xJsr5M5TjrljS,,,,,35.15719604,-89.92680359,anonymous,EN,0,0,92.972,0,,,,,,,,,,,,,,,,79,100,77,2,,,1,,,4,3,,4,3,3,1,,2,2,,,2,,,0,2,2,PostTest
3/13/2019 10:05,3/13/2019 10:10,0,71.179.234.46,100,290,1,3/13/2019 10:10,R_1K8CdqAlAgYkolW,,,,,39.40719604,-76.60379791,anonymous,EN,92.599,92.599,128.128,1,2,2,1,2,2,4,3,2,1,2,71,4,60,30,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,FT
3/13/2019 10:01,3/13/2019 10:10,0,173.230.226.190,100,514,1,3/13/2019 10:10,R_22PIDtcO4csnOOC,,,,,26.8289032,-80.06030273,anonymous,EN,0,0,143.783,0,2,2,4,2,2,4,2,2,4,2,86,4,81,60,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 9:58,3/13/2019 10:10,0,70.114.88.138,100,704,1,3/13/2019 10:10,R_3Dnj7jfocLUs2Nl,,,,,32.81790161,-96.63189697,anonymous,EN,0,0,11.487,0,,,,,,,,,,,,,,,,75,34,62,2,2,2,4,,,,2,2,,,,,,2,2,4,,,4,1,0,4,3,PostTest
3/13/2019 10:06,3/13/2019 10:10,0,47.16.217.55,100,264,1,3/13/2019 10:10,R_21EvE6LqD8IgxYi,,,,,40.45869446,-74.30500031,anonymous,EN,0,0,100.8,0,,,,,,,,,,,,,,,,77,85,23,1,2,,,2,,4,,,3,3,,2,4,,2,,3,2,,,0,2,2,PostTest
3/13/2019 10:04,3/13/2019 10:10,0,174.199.27.182,100,385,1,3/13/2019 10:10,R_AKDUZ3EUoaU90id,,,,,41.53819275,-72.80079651,anonymous,EN,21.945,188.228,190.339,26,,,,,,,,,,,,,,,,100,100,19,2,2,2,1,,,,2,,4,,,,,2,2,4,,2,,2,0,5,2,PostFeed
3/13/2019 10:05,3/13/2019 10:10,0,69.243.54.216,100,346,1,3/13/2019 10:10,R_sAsVymvqID9Ts41,,,,,39.45669556,-76.96959686,anonymous,EN,3.649,7.605,128.261,3,,,,,,,,,,,,,,,,63,91,24,1,,2,,,1,4,,2,4,,2,,4,2,,,2,,,2,0,4,3,PreTest
3/13/2019 10:06,3/13/2019 10:11,0,74.94.80.193,100,246,1,3/13/2019 10:11,R_3rP9BWa1vPAif1s,,,,,44.8348999,-93.28140259,anonymous,EN,101.881,101.881,116.271,1,,,,,,,,,,,,,,,,11,87,52,1,3,,,3,,,2,,1,3,,2,3,,2,2,,2,,,0,1,2,PostFeed
3/13/2019 10:06,3/13/2019 10:11,0,24.62.15.92,100,262,1,3/13/2019 10:11,R_AcUTwSSxQRrAyGZ,,,,,42.1750946,-70.94950104,anonymous,EN,0,0,60.903,0,,,,,,,,,,,,,,,,41,0,0,2,3,2,,,,2,2,4,,,,,4,4,3,,,,4,1,0,2,2,PreTest
3/13/2019 10:04,3/13/2019 10:11,0,98.236.74.129,100,402,1,3/13/2019 10:11,R_2ara71zwQlJeoTw,,,,,39.65049744,-79.94400024,anonymous,EN,7.507,66.229,184.691,4,2,2,1,2,2,4,2,2,3,2,100,3,90,30,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 10:06,3/13/2019 10:11,0,75.190.135.81,100,318,1,3/13/2019 10:11,R_2alZyncm9UFlAQo,,,,,35.12930298,-80.86399841,anonymous,EN,7.028,114.54,117.85,32,2,2,4,2,2,3,2,2,4,2,71,3,20,0,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 10:03,3/13/2019 10:11,0,73.206.120.71,100,487,1,3/13/2019 10:11,R_2bZaVXTYZO7gyiF,,,,,29.39700317,-94.92030334,anonymous,EN,21.748,164.619,168.224,5,2,2,4,2,2,4,2,2,4,2,80,4,81,8,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 10:05,3/13/2019 10:11,0,65.216.191.210,100,377,1,3/13/2019 10:11,R_UX7pqIaEFSAXsFr,,,,,37.62809753,-77.33950043,anonymous,EN,0,0,184.694,0,2,2,1,2,2,3,2,2,4,2,81,4,85,19,2,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Control
3/13/2019 10:07,3/13/2019 10:11,0,100.7.52.238,100,227,1,3/13/2019 10:11,R_1pm7uPB3rNHStoS,,,,,37.51089478,-77.64289856,anonymous,EN,0,0,85.386,0,2,3,4,2,2,2,2,2,4,2,75,5,29,15,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 10:04,3/13/2019 10:11,0,73.90.211.83,100,425,1,3/13/2019 10:11,R_7Pb1yfPwGJrzHhv,,,,,38.55389404,-121.3693008,anonymous,EN,6.69,19.354,45.081,3,,,,,,,,,,,,,,,,26,34,6,2,,2,,,2,4,2,2,,,2,,1,2,,,,,3,1,0,3,4,PostFeed
3/13/2019 10:06,3/13/2019 10:11,0,65.191.251.81,100,330,1,3/13/2019 10:11,R_8wx43EmsgYWZLXz,,,,,35.18840027,-79.47319794,anonymous,EN,0,0,168.248,0,2,3,4,2,2,3,2,2,4,1,75,3,70,19,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 10:01,3/13/2019 10:11,0,47.208.108.44,100,643,1,3/13/2019 10:11,R_PSv1OZTUgRlQ5y1,,,,,40.79379272,-124.1573029,anonymous,EN,5.044,120.508,205.091,11,,,,,,,,,,,,,,,,85,80,40,2,,2,,,2,3,2,,,1,2,,1,2,,,,2,4,,0,4,5,PreTest
3/13/2019 10:03,3/13/2019 10:12,0,50.244.218.70,100,527,1,3/13/2019 10:12,R_3kI0vtP5d049H0S,,,,,44.87690735,-93.25350189,anonymous,EN,0,0,95.904,0,3,4,4,2,2,2,2,2,3,2,85,2,95,65,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Down2
3/13/2019 10:07,3/13/2019 10:12,0,72.89.173.235,100,307,1,3/13/2019 10:12,R_2a9nQLfSqlINZQn,,,,,40.71090698,-73.73880005,anonymous,EN,2.843,14.558,32.128,5,,,,,,,,,,,,,,,,4,16,10,1,3,3,,,1,2,3,,,,,,4,4,,,,3,4,3,0,1,1,PostFeed
3/13/2019 10:06,3/13/2019 10:12,0,72.196.212.142,100,328,1,3/13/2019 10:12,R_2cc5JVzybsoNPbK,,,,,38.81950378,-77.45580292,anonymous,EN,0,0,144.766,0,,,,,,,,,,,,,,,,85,45,10,2,2,,,2,1,4,,,,2,,2,1,,,,2,2,1,,0,3,4,PostTest
3/13/2019 10:06,3/13/2019 10:12,0,192.251.13.62,100,346,1,3/13/2019 10:12,R_3nlrNikQq6d3c1M,,,,,40.19129944,-75.43730164,anonymous,EN,2.931,29.426,78.416,6,2,2,4,2,2,4,3,2,4,3,80,3,70,2,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 10:02,3/13/2019 10:12,0,66.163.82.131,100,637,1,3/13/2019 10:12,R_31SGc37HCrONFeg,,,,,29.54969788,-95.79820251,anonymous,EN,15.665,47.064,49.382,4,,,,,,,,,,,,,,,,73,50,50,2,3,2,,,2,4,,,4,,,,1,2,,,2,2,,3,0,2,4,PostFeed
3/13/2019 10:04,3/13/2019 10:13,0,108.4.69.26,100,488,1,3/13/2019 10:13,R_2rvHlLxkymDk4iO,,,,,37.51150513,-77.56620026,anonymous,EN,8.044,89.924,90.7,9,,,,,,,,,,,,,,,,75,74,40,2,,,1,2,,,,2,3,1,2,2,,,2,3,3,,,,0,4,3,PreTest
3/13/2019 9:55,3/13/2019 10:13,0,69.76.44.10,100,1064,1,3/13/2019 10:13,R_3hhbMBDHBBcGzV2,,,,,37.75590515,-87.08029938,anonymous,EN,0,0,384.349,0,2,3,4,2,2,4,3,2,4,1,85,3,62,23,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Control
3/13/2019 10:09,3/13/2019 10:13,0,199.227.131.146,100,220,1,3/13/2019 10:13,R_20VhY7vBzRUQT9g,,,,,29.84779358,-95.65989685,anonymous,EN,0,0,53.934,0,2,2,4,2,2,4,2,2,4,3,66,5,72,50,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Up2
3/13/2019 10:12,3/13/2019 10:13,0,76.126.230.218,100,82,1,3/13/2019 10:13,R_0VXy1yycL9pwUSZ,,,,,37.75579834,-121.9526978,anonymous,EN,0,0,7.774,0,1,2,2,2,2,2,2,2,2,2,8,3,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Up2
3/13/2019 10:09,3/13/2019 10:13,0,50.207.248.226,100,282,1,3/13/2019 10:13,R_1FfiKmYz06jcXn8,,,,,42.78460693,-71.21759796,anonymous,EN,0,0,98.47,0,,,,,,,,,,,,,,,,96,85,60,2,,,2,,,2,2,2,,2,2,3,,2,1,,,,4,,0,2,4,PreTest
3/13/2019 10:09,3/13/2019 10:13,0,67.182.20.151,100,252,1,3/13/2019 10:13,R_9Tzkmx3ln6QOs7f,,,,,38.54490662,-121.7405014,anonymous,EN,0,0,84.711,0,2,2,3,2,2,4,2,2,1,2,30,5,60,30,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Control
3/13/2019 10:08,3/13/2019 10:14,0,68.38.237.142,100,362,1,3/13/2019 10:14,R_21AjfNwLMe2AGT9,,,,,39.95939636,-86.01989746,anonymous,EN,0,0,120.967,0,,,,,,,,,,,,,,,,83,63,33,1,,,1,1,2,2,,,,2,3,2,,,,,2,2,4,,0,1,4,PostFeed
3/13/2019 10:08,3/13/2019 10:14,0,66.44.33.169,100,316,1,3/13/2019 10:14,R_2CvT3qazmh8J5SU,,,,,38.93919373,-77.05840302,anonymous,EN,22.639,81.385,84.068,8,3,1,1,4,2,2,3,2,1,3,25,4,40,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,FT
3/13/2019 10:04,3/13/2019 10:14,0,172.2.146.225,100,582,1,3/13/2019 10:14,R_5tJnnOTjS0gBdOV,,,,,37.2507019,-121.8359985,anonymous,EN,206.074,241.269,241.285,6,2,3,4,2,1,4,2,2,4,2,70,5,80,4,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 10:07,3/13/2019 10:14,0,70.162.165.42,100,370,1,3/13/2019 10:14,R_2D1rJBCtvKaHaoA,,,,,33.39079285,-111.9184036,anonymous,EN,31.605,31.605,193.162,1,2,2,4,4,4,4,2,2,4,3,50,5,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 10:07,3/13/2019 10:13,0,50.224.210.130,100,413,1,3/13/2019 10:14,R_2tD0ur9bBROUWiE,,,,,41.29119873,-72.52799988,anonymous,EN,13.136,13.136,18.227,1,2,2,4,2,4,2,3,4,4,2,80,7,90,25,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Up2
3/13/2019 10:11,3/13/2019 10:14,0,74.215.230.238,100,190,1,3/13/2019 10:14,R_2TN95SDVGLKi8m8,,,,,39.1546936,-84.5911026,anonymous,EN,0,0,44.533,0,,,,,,,,,,,,,,,,70,31,51,1,,2,4,,1,4,3,,,,2,,,2,,,,4,4,1,0,2,4,PostTest
3/13/2019 10:09,3/13/2019 10:14,0,68.229.83.183,100,291,1,3/13/2019 10:14,R_OJzmynDULyJiypb,,,,,41.90890503,-71.43479919,anonymous,EN,10.088,109.849,110.955,3,,,,,,,,,,,,,,,,100,100,85,1,,,,2,4,2,,2,,3,3,2,1,,,,2,,4,,0,2,4,PostFeed
3/13/2019 10:07,3/13/2019 10:14,0,47.133.92.229,100,433,1,3/13/2019 10:14,R_1FM4oM5KoRdgCuT,,,,,36.67860413,-76.93910217,anonymous,EN,0,0,197.093,0,,,,,,,,,,,,,,,,69,70,29,1,,,4,4,2,,2,2,,,3,3,,,,4,,,3,1,0,2,1,PostTest
3/13/2019 10:08,3/13/2019 10:14,0,216.81.103.58,100,340,1,3/13/2019 10:14,R_1ES2wpdfbCmHSgx,,,,,31.21369934,-82.35569763,anonymous,EN,19.336,81.175,82.726,5,,,,,,,,,,,,,,,,80,96,60,2,2,1,,,1,,,4,,3,,,2,4,,4,1,,4,,0,2,1,PostTest
3/13/2019 10:10,3/13/2019 10:14,0,50.76.197.113,100,231,1,3/13/2019 10:14,R_2B59SfIVzCrlwEI,,,,,32.93519592,-80.03250122,anonymous,EN,41.521,41.521,41.799,1,3,2,2,1,1,4,4,4,1,3,14,5,10,9,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,FT
3/13/2019 10:10,3/13/2019 10:14,0,216.127.203.203,100,230,1,3/13/2019 10:14,R_2E6mcvm2XkwV9Xv,,,,,43.61509705,-88.02539825,anonymous,EN,0,0,73.559,0,2,1,3,2,2,4,2,2,2,2,90,2,90,90,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Down2
3/13/2019 10:10,3/13/2019 10:14,0,128.97.23.146,100,246,1,3/13/2019 10:14,R_BM9HX0E5GM6OBJn,,,,,34.02900696,-118.4004974,anonymous,EN,8.257,103.853,106.842,32,,,,,,,,,,,,,,,,70,24,7,2,2,2,,,2,,,,4,3,,,4,2,,4,2,2,,,0,3,3,PostTest
3/13/2019 10:08,3/13/2019 10:14,0,73.0.216.62,100,349,1,3/13/2019 10:14,R_3oG7xWdr10LyH4k,,,,,25.60620117,-80.34519958,anonymous,EN,93.773,98.07,100.528,3,,,,,,,,,,,,,,,,63,92,42,1,,2,,3,,,1,2,,3,2,,2,,2,2,,,4,,0,2,2,PostTest
3/13/2019 10:09,3/13/2019 10:14,0,107.185.218.19,100,321,1,3/13/2019 10:14,R_1iqa8XV7nySfLud,,,,,34.21060181,-118.8715973,anonymous,EN,0,0,100.698,0,2,2,4,2,2,3,2,2,4,3,70,4,67,30,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 10:10,3/13/2019 10:15,0,75.64.89.167,100,247,1,3/13/2019 10:15,R_1LcIV6bIE1oIVuM,,,,,35.22900391,-89.51509857,anonymous,EN,0,0,95.586,0,,,,,,,,,,,,,,,,78,85,61,1,,3,,2,,,2,2,4,,2,,4,,4,4,,,,3,0,4,1,PreTest
3/13/2019 10:10,3/13/2019 10:15,0,72.234.160.168,100,259,1,3/13/2019 10:15,R_2rNnJ3GIxleDGvE,,,,,21.29870605,-157.6985016,anonymous,EN,0,0,92.069,0,,,,,,,,,,,,,,,,83,73,68,2,,3,,,1,4,,,4,3,2,,3,2,,,2,4,,,0,2,3,PreTest
3/13/2019 10:11,3/13/2019 10:15,0,74.143.15.101,100,250,1,3/13/2019 10:15,R_xbjVv1L3cclXN0B,,,,,38.2507019,-85.74720001,anonymous,EN,0,0,90.824,0,,,,,,,,,,,,,,,,40,60,50,1,,,,2,1,,2,,1,2,2,3,2,,,4,,1,,,0,3,1,PostFeed
3/13/2019 10:01,3/13/2019 10:15,0,108.49.20.130,100,846,1,3/13/2019 10:15,R_3OjIC60PwDwSDsR,,,,,42.59109497,-71.35559845,anonymous,EN,0,0,415.326,0,,,,,,,,,,,,,,,,70,60,20,2,2,,4,2,,,,2,,3,,1,,,2,3,2,,4,,0,3,3,PreTest
3/13/2019 10:10,3/13/2019 10:15,0,24.177.221.234,100,304,1,3/13/2019 10:15,R_1OD22wo5kUTFMZW,,,,,43.80130005,-91.21340179,anonymous,EN,3.714,20.502,131.161,2,3,3,1,2,2,4,2,2,4,3,74,5,96,22,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 10:10,3/13/2019 10:15,0,99.149.232.12,100,314,1,3/13/2019 10:16,R_2v9867VmpupjXec,,,,,33.24899292,-117.0121994,anonymous,EN,32.623,100.177,110.171,46,,,,,,,,,,,,,,,,73,92,61,1,,2,,4,4,,1,4,,,2,,4,,,2,,,4,1,0,1,3,PostTest
3/13/2019 9:53,3/13/2019 10:16,0,107.77.220.182,100,1378,1,3/13/2019 10:16,R_2uJWJzMyDaktZgv,,,,,29.6625061,-95.72720337,anonymous,EN,225.358,256.951,257.898,13,,,,,,,,,,,,,,,,60,20,13,2,2,2,4,,,4,,2,,,,,,2,2,,3,,4,3,0,3,2,PostFeed
3/13/2019 10:07,3/13/2019 10:16,0,12.179.165.179,100,540,1,3/13/2019 10:16,R_28SRBsdxWWl8QFk,,,,,28.38879395,-80.73010254,anonymous,EN,7.854,21.811,222.673,4,2,2,2,2,1,2,1,2,4,1,78,6,40,20,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Down2
3/13/2019 10:10,3/13/2019 10:16,0,67.44.208.51,100,366,1,3/13/2019 10:16,R_32KKbB0iWs4NUzc,,,,,37.75100708,-97.8219986,anonymous,EN,10.636,137.422,141.584,9,3,2,4,2,1,2,3,4,4,1,66,8,37,33,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,FT
3/13/2019 10:11,3/13/2019 10:16,0,67.48.168.36,100,281,1,3/13/2019 10:16,R_2R3L8vNgw7ueei2,,,,,26.19659424,-97.69120026,anonymous,EN,26.92,93.706,98.8,20,,,,,,,,,,,,,,,,97,81,73,2,2,3,,,4,,,,4,1,,,4,4,,2,1,2,,,0,3,1,PreTest
3/13/2019 10:08,3/13/2019 10:16,0,98.216.85.147,100,483,1,3/13/2019 10:16,R_2wpGxqKpvLcPOxa,,,,,42.21899414,-71.53019714,anonymous,EN,3.416,40.775,182.384,4,,,,,,,,,,,,,,,,85,100,10,1,2,,4,,,,2,2,,2,,2,,2,2,4,,,4,,0,3,3,PostTest
3/13/2019 10:15,3/13/2019 10:16,0,99.58.42.214,100,98,1,3/13/2019 10:16,R_ZgyAYV4hMoeg6Pf,,,,,30.18769836,-95.42880249,anonymous,EN,0,0,19.273,0,,,,,,,,,,,,,,,,9,78,10,1,,4,,,1,2,1,3,,,3,,2,3,,,,,1,4,0,1,0,PostFeed
3/13/2019 10:05,3/13/2019 10:17,0,66.168.205.54,100,704,1,3/13/2019 10:17,R_4ZMhh7UoY66GS53,,,,,34.02130127,-84.31040192,anonymous,EN,0,0,204.54,0,3,2,4,2,1,3,3,2,4,1,40,8,55,20,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 10:05,3/13/2019 10:17,0,205.185.209.138,100,702,1,3/13/2019 10:17,R_e3csGDlRmhM6bex,,,,,32.78889465,-96.80210114,anonymous,EN,0,0,57.663,0,,,,,,,,,,,,,,,,97,91,16,2,,2,,,4,1,,,4,3,2,,2,4,,,3,2,,,0,2,2,PostFeed
3/13/2019 10:10,3/13/2019 10:17,0,71.173.63.196,100,413,1,3/13/2019 10:17,R_1OV1ErIpHvQdGuz,,,,,41.34320068,-75.53009796,anonymous,EN,1.006,151.509,156.507,35,3,3,1,2,4,2,2,2,4,1,40,10,50,5,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 10:15,3/13/2019 10:17,0,198.185.164.120,100,116,1,3/13/2019 10:17,R_2zCKCXe9zuAD9OJ,,,,,40.73800659,-73.9858017,anonymous,EN,0,0,12.327,0,,,,,,,,,,,,,,,,48,68,43,1,,,4,,,,3,2,1,2,2,3,,3,1,2,,,,,0,1,2,PreTest
